Dataset,Id,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtFullBath,BsmtUnfSF,Fireplaces,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,LotArea,LotFrontage,MSSubClass,MasVnrArea,MoSold,OpenPorchSF,OverallCond,OverallQual,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
test,1037,6.762729506931879,0.0,3.0,6.118097198041348,0.0,6.021023349349527,0.0,1.0,399.0,1.0,1958.0,6.762729506931879,0.0,8.594339400592892,4.110873864173311,3.044522437723423,0.0,5.0,0.0,1.791759469228055,5.0,1.9459101490553132,6.762729506931879,0.0,1958.0,1958.0,2007.0
test,1038,6.8501261661455,0.0,3.0,0.0,0.0,0.0,0.0,1.0,308.0,1.0,1958.0,6.8501261661455,0.0,9.351492651732066,4.23410650459726,3.4339872044851463,0.0,8.0,0.0,1.791759469228055,4.0,1.791759469228055,0.0,0.0,1958.0,1994.0,2007.0
test,1039,6.946013991099227,0.0,2.0,5.648974238161206,0.0,0.0,0.0,2.0,264.0,1.0,1984.0,6.946013991099227,0.0,8.261009786023827,3.6888794541139363,4.795790545596741,5.0106352940962555,7.0,4.663439094112067,1.9459101490553132,5.0,1.791759469228055,6.946013991099227,0.0,1984.0,1984.0,2007.0
test,1040,7.202661196523238,0.0,4.0,6.324358962381311,0.6931471805599453,6.666956792429207,0.0,1.0,256.0,1.0,1951.0,7.202661196523238,0.0,9.135724578595394,4.07753744390572,3.044522437723423,0.0,4.0,0.0,1.9459101490553132,5.0,2.0794415416798357,7.202661196523238,0.0,1951.0,1951.0,2007.0
test,1041,6.985641817639208,5.993961427306569,4.0,6.985641817639208,0.6931471805599453,0.0,0.6931471805599453,1.0,253.0,1.0,1951.0,7.300472814267799,0.0,9.314790473332646,4.110873864173311,3.9318256327243257,0.0,7.0,0.0,1.9459101490553132,5.0,2.0794415416798357,6.985641817639208,0.0,1951.0,1994.0,2007.0
test,1042,6.894670039433482,5.932245187448011,4.0,0.0,0.0,6.858565034791365,0.0,2.0,280.0,1.0,1920.0,7.217443431696533,0.0,8.929435283803425,3.9318256327243257,3.9318256327243257,0.0,3.0,0.0,1.791759469228055,4.0,2.0794415416798357,6.858565034791365,0.0,1920.0,1950.0,2007.0
test,1043,7.00850518208228,6.576469569048224,4.0,0.0,0.0,7.00850518208228,0.6931471805599453,2.0,515.0,2.0,1984.0,7.508238774678663,0.0,10.082512013210788,4.653960350157523,3.9318256327243257,0.0,4.0,5.278114659230517,1.791759469228055,6.0,2.0794415416798357,7.00850518208228,0.0,1984.0,1984.0,2007.0
test,1044,6.937314081223682,6.835184586147301,3.0,6.210600077024653,0.6931471805599453,5.645446897643238,0.6931471805599453,2.0,499.0,2.0,1994.0,7.580189417944541,0.6931471805599453,9.139703292376742,4.330733340286331,4.110873864173311,0.0,7.0,4.543294782270004,1.791759469228055,7.0,2.0794415416798357,6.659293919683638,5.313205979041787,1994.0,2001.0,2007.0
test,1045,7.409741954080923,0.0,3.0,0.0,0.0,7.404887575616125,0.6931471805599453,2.0,870.0,3.0,2007.0,7.409741954080923,0.0,9.12467354521909,4.276666119016055,3.044522437723423,5.726847747587197,9.0,4.174387269895637,1.791759469228055,8.0,2.0794415416798357,7.404887575616125,5.3230099791384085,2007.0,2007.0,2007.0
test,1046,7.669028288589683,0.0,3.0,0.0,0.0,7.669028288589683,0.0,2.0,894.0,3.0,2006.0,7.669028288589683,0.6931471805599453,9.257414779362112,4.543294782270004,3.044522437723423,0.0,6.0,3.4965075614664802,1.791759469228055,8.0,2.1972245773362196,7.669028288589683,4.919980925828125,2006.0,2007.0,2007.0
test,1047,7.409741954080923,0.0,3.0,0.0,0.0,7.404887575616125,0.6931471805599453,2.0,870.0,3.0,2007.0,7.409741954080923,0.0,9.23366619727968,4.204692619390966,3.044522437723423,5.726847747587197,9.0,4.174387269895637,1.791759469228055,8.0,2.0794415416798357,7.404887575616125,5.262690188904886,2007.0,2007.0,2007.0
test,1048,7.344072850573066,0.0,3.0,3.044522437723423,0.0,7.3310603052186325,0.0,2.0,796.0,3.0,2005.0,7.344072850573066,0.0,9.371693622333941,4.330733340286331,3.044522437723423,5.3230099791384085,6.0,3.7612001156935624,1.791759469228055,7.0,2.0794415416798357,7.344072850573066,4.976733742420574,2005.0,2006.0,2007.0
test,1049,7.313886831633462,0.0,3.0,3.6109179126442243,0.0,7.282073658093465,0.6931471805599453,2.0,674.0,2.0,2005.0,7.313886831633462,0.0,9.078065332666364,4.30406509320417,3.044522437723423,4.890349128221754,6.0,3.6635616461296463,1.791759469228055,8.0,2.0794415416798357,7.306531398939505,4.976733742420574,2006.0,2006.0,2007.0
test,1050,7.147559271189454,0.0,2.0,0.0,0.0,7.147559271189454,0.0,2.0,524.0,2.0,2005.0,7.147559271189454,0.0,8.887790764195326,4.174387269895637,3.044522437723423,0.0,7.0,4.574710978503383,1.791759469228055,7.0,1.9459101490553132,7.147559271189454,0.0,2005.0,2006.0,2007.0
test,1051,6.779921907472252,6.821107472256465,3.0,0.0,0.0,6.779921907472252,0.0,2.0,578.0,2.0,2005.0,7.493317248862145,0.6931471805599453,9.139595967450425,4.3694478524670215,4.110873864173311,0.0,10.0,4.718498871295094,1.791759469228055,7.0,2.0794415416798357,6.779921907472252,5.10594547390058,2005.0,2006.0,2007.0
test,1052,6.853299093186078,6.833031732786201,3.0,6.411818267709897,0.6931471805599453,0.0,0.6931471805599453,2.0,619.0,2.0,1988.0,7.535830462798367,0.6931471805599453,9.092007185014317,4.23410650459726,4.110873864173311,5.8888779583328805,5.0,3.8918202981106265,1.791759469228055,7.0,2.0794415416798357,6.835184586147301,4.6913478822291435,1988.0,1988.0,2007.0
test,1053,7.463936604468925,0.0,0.0,3.9512437185814275,1.0986122886681098,0.0,1.0986122886681098,0.0,529.0,2.0,1976.0,7.463936604468925,0.6931471805599453,9.906732282701016,5.049856007249537,3.044522437723423,0.0,5.0,0.0,1.9459101490553132,8.0,1.791759469228055,6.874198495453294,6.472346294500901,1976.0,1976.0,2007.0
test,1054,6.930494765951626,0.0,3.0,6.311734809152915,0.0,6.159095388491933,0.0,1.0,747.0,2.0,1995.0,6.930494765951626,0.0,9.562264046489428,4.23410650459726,3.044522437723423,0.0,8.0,0.0,1.791759469228055,5.0,1.9459101490553132,6.930494765951626,0.0,1994.0,1994.0,2007.0
test,1055,6.472346294500901,6.4967749901858625,3.0,6.29156913955832,0.6931471805599453,4.574710978503383,0.0,2.0,497.0,2.0,1997.0,7.1770187659099,0.6931471805599453,9.21253795551967,4.060443010546419,4.110873864173311,0.0,5.0,4.007333185232471,1.9459101490553132,6.0,1.9459101490553132,6.455198563340122,4.962844630259907,1997.0,2006.0,2007.0
test,1056,6.898714534329988,0.0,3.0,6.042632833682381,0.6931471805599453,6.3473892096560105,0.0,1.0,384.0,1.0,1995.0,6.898714534329988,0.0,9.039433419997483,4.110873864173311,3.044522437723423,0.0,7.0,0.0,2.0794415416798357,5.0,1.791759469228055,6.898714534329988,5.54907608489522,1994.0,1994.0,2007.0
test,1057,7.001245622069476,0.0,3.0,6.309918278226516,0.6931471805599453,6.3080984415095305,0.0,1.0,242.0,1.0,1996.0,7.001245622069476,0.6931471805599453,9.714866193593645,4.2626798770413155,3.044522437723423,0.0,7.0,0.0,1.791759469228055,5.0,1.9459101490553132,7.001245622069476,5.726847747587197,1996.0,1996.0,2007.0
test,1058,6.8966943316227125,6.786716950605081,3.0,5.8377304471659395,0.0,6.472346294500901,0.6931471805599453,2.0,597.0,2.0,1999.0,7.535830462798367,0.6931471805599453,9.289243969571649,3.871201010907891,4.110873864173311,0.0,3.0,4.820281565605037,1.791759469228055,7.0,2.0794415416798357,6.8966943316227125,5.313205979041787,1999.0,1999.0,2007.0
test,1059,6.74993119378857,6.803505257608338,3.0,6.459904454377535,0.6931471805599453,5.375278407684165,0.6931471805599453,2.0,534.0,2.0,1998.0,7.469654172932128,0.6931471805599453,9.421654227536814,3.784189633918261,4.110873864173311,5.673323267171493,3.0,4.31748811353631,1.791759469228055,7.0,2.0794415416798357,6.74993119378857,0.0,1998.0,1999.0,2007.0
test,1060,6.740519359606223,6.740519359606223,3.0,0.0,0.0,6.740519359606223,0.0,2.0,517.0,2.0,2001.0,7.43307534889858,0.6931471805599453,9.163667963777751,4.23410650459726,4.110873864173311,0.0,2.0,4.6443908991413725,1.791759469228055,7.0,2.0794415416798357,6.740519359606223,0.0,2001.0,2001.0,2007.0
test,1061,6.893656354602635,6.754604099487962,3.0,6.7357800142423265,0.6931471805599453,4.976733742420574,0.6931471805599453,2.0,486.0,2.0,2000.0,7.519149957669823,0.6931471805599453,9.085570485020233,4.23410650459726,4.110873864173311,4.976733742420574,7.0,4.574710978503383,1.791759469228055,7.0,2.0794415416798357,6.893656354602635,5.267858159063328,2000.0,2000.0,2007.0
test,1062,6.796823718274855,0.0,3.0,6.498282149476434,0.0,5.308267697401205,0.0,1.0,440.0,2.0,1974.0,6.796823718274855,0.0,9.375939552625749,4.584967478670572,3.044522437723423,0.0,8.0,0.0,1.791759469228055,5.0,1.791759469228055,6.762729506931879,0.0,1974.0,1974.0,2007.0
test,1063,6.933423025730715,0.0,3.0,6.220590170099739,0.0,6.2422232654551655,0.6931471805599453,2.0,370.0,2.0,1979.0,6.933423025730715,0.0,9.066585468331045,4.0943445622221,4.394449154672439,4.736198448394496,7.0,0.0,1.791759469228055,5.0,1.9459101490553132,6.923628628138427,4.852030263919617,1976.0,1976.0,2007.0
test,1064,6.917705609835305,0.0,3.0,6.628041376179533,0.0,5.484796933490655,0.6931471805599453,2.0,576.0,2.0,1977.0,6.917705609835305,0.0,9.18204377282107,4.290459441148391,4.394449154672439,3.9512437185814275,6.0,0.0,2.0794415416798357,5.0,1.9459101490553132,6.903747257584598,0.0,1977.0,1977.0,2007.0
test,1065,6.947937068614969,0.0,3.0,6.29156913955832,0.0,6.218600119691729,0.0,1.0,748.0,2.0,1977.0,6.947937068614969,0.6931471805599453,9.103089181229207,3.828641396489095,3.044522437723423,0.0,1.0,0.0,1.791759469228055,5.0,1.791759469228055,6.947937068614969,0.0,1977.0,1977.0,2007.0
test,1066,6.811244378601294,0.0,3.0,4.110873864173311,0.6931471805599453,5.991464547107982,0.0,1.0,308.0,1.0,1977.0,6.811244378601294,0.0,9.69898173460629,3.6888794541139363,3.044522437723423,0.0,1.0,0.0,1.6094379124341003,5.0,1.791759469228055,6.776506992372183,0.0,1977.0,1977.0,2007.0
test,1067,6.779921907472252,0.0,3.0,5.802118375377063,0.0,4.634728988229636,0.0,1.0,440.0,2.0,1975.0,6.779921907472252,0.0,9.177403871729918,4.330733340286331,3.044522437723423,0.0,9.0,4.394449154672439,1.9459101490553132,5.0,1.791759469228055,6.762729506931879,0.0,1975.0,1975.0,2007.0
test,1068,6.762729506931879,0.0,3.0,6.51025834052315,0.6931471805599453,5.267858159063328,0.0,1.0,576.0,2.0,1977.0,6.762729506931879,0.0,8.881975184248867,4.110873864173311,3.044522437723423,0.0,9.0,0.0,1.791759469228055,5.0,1.791759469228055,6.762729506931879,5.049856007249537,1972.0,2000.0,2007.0
test,1069,6.775366090936392,0.0,3.0,5.955837369464831,0.0,0.0,0.0,1.0,728.0,2.0,1975.0,6.775366090936392,0.0,8.881975184248867,4.110873864173311,3.044522437723423,0.0,10.0,0.0,2.1972245773362196,4.0,1.791759469228055,5.955837369464831,5.8664680569332965,1972.0,2006.0,2007.0
test,1070,7.422971251049421,0.0,3.0,7.253470382684528,0.6931471805599453,5.568344503761097,0.6931471805599453,2.0,583.0,2.0,2000.0,7.422971251049421,0.0,9.337413454539659,4.23410650459726,3.044522437723423,0.0,1.0,4.736198448394496,1.791759469228055,7.0,2.0794415416798357,7.422971251049421,5.726847747587197,2000.0,2000.0,2007.0
test,1071,6.900730664045173,6.846943139585379,3.0,6.484635235635252,0.6931471805599453,5.786897381366708,0.6931471805599453,2.0,610.0,2.0,2003.0,7.566828479208331,0.6931471805599453,9.07680897935166,4.2626798770413155,4.110873864173311,0.0,6.0,4.795790545596741,1.791759469228055,7.0,2.0794415416798357,6.887552571664617,0.0,2003.0,2003.0,2007.0
test,1072,6.7580945044277305,6.76849321164863,3.0,0.0,0.0,6.7580945044277305,0.0,2.0,542.0,2.0,2002.0,7.455876687491824,0.6931471805599453,9.0068768914288,4.189654742026425,4.110873864173311,5.3706380281276624,8.0,4.1588830833596715,1.791759469228055,7.0,2.0794415416798357,6.7580945044277305,5.958424693029782,2002.0,2002.0,2007.0
test,1073,7.373374309910049,0.0,3.0,6.013715156042802,0.0,6.52795791762255,0.6931471805599453,2.0,484.0,2.0,1994.0,7.373374309910049,0.0,9.386643856444575,4.30406509320417,3.044522437723423,6.253828811575473,6.0,3.58351893845611,1.791759469228055,8.0,2.0794415416798357,7.350516171833998,4.795790545596741,1994.0,1995.0,2007.0
test,1074,7.3343293503005365,6.812345094177479,4.0,7.089243155027514,0.6931471805599453,5.811140992976701,0.6931471805599453,2.0,560.0,2.0,2001.0,7.799753318287247,0.6931471805599453,9.451638133870434,4.23410650459726,4.110873864173311,5.54907608489522,1.0,4.804021044733257,1.791759469228055,8.0,2.0794415416798357,7.3343293503005365,5.220355825078324,2001.0,2001.0,2007.0
test,1075,7.10085190894405,6.660575149839686,3.0,6.637258031284457,0.6931471805599453,4.59511985013459,1.0986122886681098,2.0,608.0,2.0,1996.0,7.597396320212795,0.6931471805599453,9.635346635291183,4.23410650459726,4.110873864173311,5.541263545158426,6.0,3.4965075614664802,1.791759469228055,7.0,2.0794415416798357,6.7580945044277305,5.420534999272286,1996.0,2002.0,2007.0
test,1076,7.201916317531627,0.0,1.0,6.82001636467413,0.6931471805599453,6.056784013228625,0.6931471805599453,1.0,482.0,2.0,1999.0,7.201916317531627,0.6931471805599453,9.754291246174,4.30406509320417,3.044522437723423,5.0689042022202315,1.0,4.442651256490317,1.791759469228055,8.0,1.791759469228055,7.201916317531627,5.484796933490655,1999.0,2000.0,2007.0
test,1077,6.6052979209482015,6.6052979209482015,3.0,0.0,0.0,6.6052979209482015,0.0,2.0,552.0,2.0,2007.0,7.29776828253138,0.6931471805599453,9.005282288208358,4.2626798770413155,4.110873864173311,0.0,6.0,3.58351893845611,1.791759469228055,7.0,2.0794415416798357,6.6052979209482015,0.0,2007.0,2007.0,2007.0
test,1078,7.0825485693553,0.0,2.0,6.565264970035361,0.6931471805599453,6.133398042996649,0.0,2.0,578.0,2.0,2005.0,7.0825485693553,0.0,9.079092085366229,4.189654742026425,3.044522437723423,0.0,10.0,3.7376696182833684,1.791759469228055,7.0,1.791759469228055,7.064759027791802,4.61512051684126,2005.0,2005.0,2007.0
test,1079,7.193685818395112,0.0,3.0,0.0,0.0,7.193685818395112,0.6931471805599453,2.0,437.0,2.0,2006.0,7.193685818395112,0.0,9.028218795184895,4.174387269895637,3.044522437723423,0.0,7.0,3.1780538303479458,1.791759469228055,6.0,1.9459101490553132,7.193685818395112,0.0,2006.0,2007.0,2007.0
test,1080,6.6052979209482015,6.625392368007956,3.0,0.0,0.0,6.6052979209482015,0.6931471805599453,2.0,484.0,2.0,2006.0,7.307872780763706,0.6931471805599453,9.0280988119824,4.174387269895637,4.110873864173311,0.0,5.0,3.4339872044851463,1.791759469228055,7.0,2.0794415416798357,6.6052979209482015,4.61512051684126,2006.0,2006.0,2007.0
test,1081,6.645090969505644,6.645090969505644,3.0,0.0,0.0,6.645090969505644,0.0,2.0,400.0,2.0,2005.0,7.337587743538596,0.6931471805599453,9.11007795003779,4.174387269895637,4.110873864173311,0.0,6.0,3.713572066704308,1.791759469228055,5.0,1.9459101490553132,6.645090969505644,0.0,2005.0,2005.0,2007.0
test,1082,6.842683282238422,0.0,2.0,6.842683282238422,0.6931471805599453,0.0,0.6931471805599453,1.0,384.0,1.0,1967.0,6.842683282238422,0.0,9.192787212728593,4.330733340286331,4.454347296253507,5.093750200806762,8.0,0.0,1.791759469228055,5.0,1.6094379124341003,6.842683282238422,6.0063531596017325,1967.0,1967.0,2007.0
test,1083,6.9930151229329605,0.0,2.0,4.890349128221754,0.0,4.7535901911063645,0.0,1.0,520.0,2.0,2002.0,6.9930151229329605,0.0,9.02509454366498,4.219507705176107,3.044522437723423,3.044522437723423,6.0,0.0,1.9459101490553132,4.0,1.6094379124341003,6.9930151229329605,0.0,1963.0,1963.0,2007.0
test,1084,6.804614520062624,6.111467339502679,3.0,4.875197323201151,0.6931471805599453,6.502790045915623,0.6931471805599453,1.0,576.0,2.0,1975.0,7.20934025660291,0.0,9.69818391935025,4.31748811353631,3.9318256327243257,0.0,7.0,0.0,1.9459101490553132,5.0,2.0794415416798357,6.804614520062624,0.0,1925.0,1950.0,2007.0
test,1085,7.07326971745971,0.0,2.0,0.0,0.0,7.07326971745971,0.0,1.0,622.0,2.0,1960.0,7.07326971745971,0.0,9.016876974763383,4.394449154672439,3.044522437723423,5.293304824724492,6.0,0.0,1.9459101490553132,6.0,1.791759469228055,7.07326971745971,0.0,1960.0,1960.0,2007.0
test,1086,6.951772164398911,0.0,3.0,6.22455842927536,0.6931471805599453,6.124683390894205,0.6931471805599453,1.0,528.0,2.0,1976.0,6.951772164398911,0.0,8.746080217357513,4.189654742026425,4.394449154672439,0.0,4.0,0.0,1.9459101490553132,6.0,2.0794415416798357,6.8679744089702925,5.43372200355424,1976.0,1976.0,2007.0
test,1087,7.00397413672268,7.033506484287697,5.0,0.0,0.0,0.0,0.0,2.0,579.0,2.0,1979.0,7.711548979629146,0.6931471805599453,9.1649245084457,4.23410650459726,4.51085950651685,0.0,2.0,0.0,1.9459101490553132,5.0,2.4849066497880004,0.0,0.0,1979.0,1979.0,2007.0
test,1088,6.5998704992128365,6.51471269087253,3.0,6.416732282512326,0.6931471805599453,4.820281565605037,0.0,2.0,489.0,2.0,2005.0,7.25063551189868,0.6931471805599453,8.857088135314953,4.110873864173311,4.110873864173311,0.0,5.0,4.454347296253507,1.791759469228055,5.0,1.9459101490553132,6.5998704992128365,0.0,2005.0,2006.0,2007.0
test,1089,8.536211197252,0.0,2.0,8.296795865770052,0.6931471805599453,6.990256500493881,1.0986122886681098,2.0,1154.0,3.0,2008.0,8.536211197252,0.6931471805599453,10.578750763997512,4.859812404361672,3.044522437723423,7.110696122978827,10.0,6.184148890937483,1.791759469228055,10.0,2.772588722239781,8.536211197252,6.304448802421981,2008.0,2009.0,2007.0
test,1090,6.9782137426306985,0.0,2.0,6.148468295917647,0.6931471805599453,4.394449154672439,0.0,1.0,525.0,2.0,2005.0,6.9782137426306985,0.0,8.209580483475577,3.58351893845611,5.198497031265826,4.343805421853684,5.0,3.8066624897703196,1.791759469228055,6.0,1.791759469228055,6.306275286948016,0.0,2005.0,2005.0,2007.0
test,1091,6.8679744089702925,0.0,2.0,4.356708826689592,0.6931471805599453,3.970291913552122,0.0,1.0,392.0,1.0,1959.0,6.8679744089702925,0.0,8.764209507142004,4.174387269895637,3.044522437723423,0.0,12.0,0.0,2.0794415416798357,5.0,1.6094379124341003,6.8679744089702925,4.976733742420574,1959.0,2000.0,2007.0
test,1092,7.050122520269059,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1955.0,7.050122520269059,0.0,8.836809882398365,4.31748811353631,4.51085950651685,4.859812404361672,9.0,0.0,1.3862943611198906,4.0,1.9459101490553132,0.0,0.0,1955.0,1955.0,2007.0
test,1093,7.086737934510577,0.0,4.0,0.0,0.0,7.086737934510577,0.0,2.0,0.0,0.0,1946.0,7.086737934510577,0.0,9.07589427542326,3.970291913552122,4.51085950651685,0.0,7.0,0.0,1.9459101490553132,5.0,2.1972245773362196,7.086737934510577,4.77912349311153,1946.0,1950.0,2007.0
test,1094,6.608000625296087,4.836281906951478,2.0,4.976733742420574,0.6931471805599453,5.476463551931511,0.6931471805599453,1.0,216.0,1.0,1920.0,6.763884908562435,0.0,9.21463115339334,4.143134726391533,3.713572066704308,0.0,8.0,0.0,2.1972245773362196,6.0,1.6094379124341003,6.493753839851686,0.0,1920.0,1995.0,2007.0
test,1095,6.645090969505644,0.0,2.0,6.300785794663244,0.0,5.41610040220442,0.6931471805599453,1.0,355.0,1.0,1959.0,6.645090969505644,0.0,9.00859131751613,4.110873864173311,3.044522437723423,0.0,7.0,0.0,1.791759469228055,4.0,1.6094379124341003,6.645090969505644,0.0,1955.0,1955.0,2007.0
test,1096,6.762729506931879,0.0,3.0,6.52649485957079,0.6931471805599453,5.209486152841421,0.0,1.0,528.0,2.0,1996.0,6.762729506931879,0.0,9.00859131751613,4.110873864173311,3.044522437723423,0.0,10.0,0.0,1.791759469228055,4.0,1.791759469228055,6.762729506931879,5.2832037287379885,1955.0,1955.0,2007.0
test,1097,7.167809184316444,7.167809184316444,6.0,5.918893854273146,1.0986122886681098,6.8308742346461795,0.0,2.0,0.0,0.0,1923.0,7.860570785538664,0.0,9.295692039075686,4.110873864173311,4.51085950651685,0.0,1.0,6.610696044717759,1.9459101490553132,5.0,2.5649493574615367,7.167809184316444,0.0,1923.0,1950.0,2007.0
test,1098,7.260522598089852,0.0,3.0,5.768320995793772,0.0,6.879355804460439,0.0,1.0,352.0,1.0,1973.0,7.260522598089852,0.0,8.88516409509682,4.007333185232471,3.4339872044851463,0.0,4.0,0.0,1.791759469228055,5.0,1.9459101490553132,7.1631723908466425,0.0,1926.0,1950.0,2007.0
test,1099,6.633318433280377,6.29156913955832,2.0,4.736198448394496,0.0,6.289715570908998,0.6931471805599453,2.0,240.0,1.0,1994.0,7.1693500166706,0.0,8.82790796297859,3.9512437185814275,3.9318256327243257,0.0,8.0,0.0,2.0794415416798357,6.0,2.1972245773362196,6.480044561926653,5.37989735354046,1921.0,2005.0,2007.0
test,1100,6.342121418721152,6.2766434893416445,2.0,5.5093883366279774,0.6931471805599453,5.655991810819852,0.6931471805599453,1.0,216.0,1.0,1930.0,7.002155954403621,0.0,8.294299608857235,4.1588830833596715,4.2626798770413155,0.0,6.0,0.0,2.1972245773362196,7.0,1.791759469228055,6.2766434893416445,0.0,1930.0,1995.0,2007.0
test,1101,6.747586526829315,6.373319789577012,3.0,0.0,0.0,6.373319789577012,0.6931471805599453,1.0,228.0,1.0,1992.0,7.270312886079025,0.0,8.812992231969966,3.9889840465642745,4.2626798770413155,0.0,4.0,0.0,2.0794415416798357,6.0,2.0794415416798357,6.373319789577012,5.220355825078324,1921.0,1950.0,2007.0
test,1102,6.532334292222349,6.654152520183219,3.0,0.0,0.0,6.532334292222349,0.6931471805599453,1.0,225.0,1.0,1926.0,7.2875606403097235,0.0,8.87570644462861,3.9889840465642745,4.2626798770413155,0.0,7.0,0.0,2.1972245773362196,6.0,1.9459101490553132,6.532334292222349,0.0,1926.0,1991.0,2007.0
test,1103,6.7661917146603505,6.747586526829315,4.0,0.0,0.0,6.747586526829315,0.6931471805599453,2.0,264.0,2.0,1927.0,7.449498005382849,0.6931471805599453,8.886132618174951,4.110873864173311,4.2626798770413155,0.0,10.0,0.0,2.0794415416798357,7.0,2.1972245773362196,6.747586526829315,5.676753802268282,1927.0,1992.0,2007.0
test,1104,7.112327444710911,0.0,2.0,0.0,0.0,0.0,0.6931471805599453,1.0,400.0,2.0,1951.0,7.112327444710911,0.6931471805599453,9.48105429619781,4.844187086458591,3.044522437723423,0.0,6.0,3.2188758248682006,1.791759469228055,5.0,2.0794415416798357,0.0,5.1647859739235145,1951.0,1951.0,2007.0
test,1105,7.115582126184454,6.26530121273771,4.0,5.247024072160486,0.0,6.60934924316738,0.6931471805599453,2.0,231.0,1.0,1930.0,7.470793774195062,0.0,8.963288275610298,4.709530201312334,3.9318256327243257,0.0,11.0,3.713572066704308,1.9459101490553132,4.0,2.0794415416798357,6.836259277277067,0.0,1930.0,2003.0,2007.0
test,1106,6.634633357861686,6.39024066706535,3.0,6.280395838960195,0.0,5.278114659230517,0.0,2.0,528.0,2.0,1966.0,7.212294468500341,0.0,8.735846677457582,4.382026634673881,5.25227342804663,0.0,10.0,0.0,1.791759469228055,5.0,1.791759469228055,6.591673732008658,0.0,1941.0,1950.0,2007.0
test,1107,7.353081920515432,0.0,3.0,6.293419278846481,0.0,0.0,1.3862943611198906,1.0,580.0,2.0,1960.0,7.353081920515432,0.6931471805599453,10.145884560772224,4.23410650459726,3.044522437723423,6.049733455231958,5.0,4.330733340286331,1.6094379124341003,6.0,1.9459101490553132,7.353081920515432,0.0,1960.0,1960.0,2007.0
test,1108,7.305860032684009,0.0,3.0,6.70196036600254,0.0,6.516193076042964,1.0986122886681098,2.0,552.0,2.0,1968.0,7.305860032684009,0.0,9.979522238812125,4.23410650459726,3.044522437723423,0.0,9.0,0.0,1.9459101490553132,6.0,2.0794415416798357,7.305860032684009,0.0,1968.0,1968.0,2007.0
test,1109,6.272877006546167,6.248042874508429,2.0,5.802118375377063,0.0,5.231108616854587,0.6931471805599453,1.0,462.0,2.0,1980.0,6.952728644624869,0.0,7.48605261786314,3.2188758248682006,5.081404364984463,0.0,12.0,0.0,1.9459101490553132,6.0,1.791759469228055,6.248042874508429,5.198497031265826,1980.0,1980.0,2007.0
test,1110,7.427144133408616,0.0,4.0,0.0,0.0,7.427144133408616,0.0,2.0,628.0,2.0,1996.0,7.427144133408616,0.0,9.790990521308983,4.23410650459726,3.044522437723423,0.0,6.0,0.0,1.791759469228055,4.0,2.0794415416798357,7.427144133408616,5.030437921392435,1995.0,1996.0,2007.0
test,1111,6.928537818164665,0.0,1.0,6.359573868672378,0.6931471805599453,6.059123195581797,0.0,1.0,509.0,2.0,1988.0,6.928537818164665,0.0,8.270781013162674,3.58351893845611,4.795790545596741,0.0,3.0,0.0,1.791759469228055,8.0,1.6094379124341003,6.912742820493176,4.912654885736052,1988.0,1988.0,2007.0
test,1112,7.436617265234227,0.0,3.0,6.075346031088684,0.0,7.141245122350491,1.0986122886681098,2.0,625.0,2.0,1971.0,7.436617265234227,0.0,9.937599082164896,4.23410650459726,3.044522437723423,6.481577129276431,2.0,4.990432586778736,1.791759469228055,7.0,2.0794415416798357,7.436617265234227,0.0,1971.0,1971.0,2007.0
test,1113,7.910957382845589,0.0,2.0,0.0,0.0,5.634789603169249,0.6931471805599453,2.0,691.0,2.0,1986.0,7.910957382845589,0.6931471805599453,9.800623917076889,4.2626798770413155,3.044522437723423,0.0,8.0,4.174387269895637,1.791759469228055,8.0,1.9459101490553132,5.634789603169249,5.37989735354046,1986.0,1986.0,2007.0
test,1114,6.580639137284949,6.206575926724928,3.0,5.929589143389895,0.0,5.846438775057725,0.0,1.0,720.0,2.0,1965.0,7.103322062526113,0.0,8.853808274977197,3.9318256327243257,3.9318256327243257,0.0,5.0,0.0,2.0794415416798357,6.0,1.9459101490553132,6.580639137284949,0.0,1940.0,1950.0,2007.0
test,1115,6.842683282238422,6.501289670540389,3.0,0.0,0.0,6.842683282238422,0.0,2.0,0.0,0.0,1925.0,7.379008127628304,0.0,8.894121641382213,3.9318256327243257,3.9318256327243257,0.0,9.0,0.0,2.0794415416798357,5.0,1.9459101490553132,6.842683282238422,0.0,1925.0,2003.0,2007.0
test,1116,6.849066282633458,6.787844982309579,3.0,6.3080984415095305,0.0,5.7430031878094825,0.0,2.0,480.0,2.0,1923.0,7.511524648390866,0.0,9.11173476822206,3.9318256327243257,4.2626798770413155,0.0,3.0,0.0,1.9459101490553132,5.0,1.9459101490553132,6.756932389247553,5.1647859739235145,1923.0,1999.0,2007.0
test,1117,6.705639094860003,0.0,2.0,0.0,0.0,6.705639094860003,0.0,1.0,100.0,1.0,1922.0,6.705639094860003,0.0,8.208764045819667,3.8501476017100584,3.4339872044851463,0.0,9.0,0.0,2.0794415416798357,5.0,1.791759469228055,6.705639094860003,0.0,1922.0,1950.0,2007.0
