Dataset,Id,OverallQual,GrLivArea,GarageCars,GarageArea,FrstFlrSF,FullBath,YearBuilt,GarageYrBlt,YearRemodAdd,TotRmsAbvGrd,Fireplaces,OpenPorchSF,MasVnrArea,LotArea,TotalBsmtSF,LotFrontage,WoodDeckSF,HalfBath,BsmtFullBath,BedroomAbvGr,BsmtUnfSF,BsmtFinSF1,SndFlrSF,MoSold,YrSold,MSSubClass,OverallCond,SalePrice
test,830,8.0,7.844240718141811,3.0,670.0,7.046647277848756,2.0,2006.0,2006.0,2007.0,2.4849066497880004,0.6931471805599453,3.6888794541139363,5.25227342804663,9.506065016071148,7.011213987350367,4.709530201312334,4.795790545596741,0.6931471805599453,0.0,4.0,7.011213987350367,3.2188758248682006,7.246368080102461,3.0,2007.0,4.110873864173311,1.791759469228055,5.652489180268651
test,831,10.0,7.624130585661289,3.0,878.0,7.624130585661289,2.0,2005.0,2005.0,2006.0,2.0794415416798357,1.0986122886681098,4.189654742026425,5.993961427306569,9.644198554585564,7.598399329323964,4.663439094112067,5.241747015059643,0.6931471805599453,0.6931471805599453,2.0,6.336825731146441,7.266128779556451,5.953243334287785,8.0,2007.0,3.044522437723423,1.791759469228055,5.955837369464831
test,832,9.0,7.845024417241484,3.0,932.0,7.845024417241484,2.0,2007.0,2007.0,2007.0,2.1972245773362196,1.0986122886681098,3.367295829986474,6.124683390894205,9.539068413863964,7.845024417241484,4.68213122712422,4.875197323201151,0.0,0.6931471805599453,3.0,6.608000625296087,7.502738210754851,6.124683390894205,10.0,2007.0,3.044522437723423,1.791759469228055,6.144185634125646
test,833,9.0,7.922623574217286,3.0,814.0,7.45182223652793,2.0,2005.0,2005.0,2006.0,2.302585092994046,0.6931471805599453,4.02535169073515,5.902633333401366,9.521861033907806,7.4413203897176174,4.77912349311153,5.645446897643238,0.6931471805599453,0.0,4.0,7.4413203897176174,6.07993319509559,6.9440872082295275,5.0,2007.0,4.110873864173311,1.791759469228055,5.959070479296978
test,834,10.0,7.736743682453495,3.0,1174.0,7.736743682453495,2.0,2007.0,2007.0,2007.0,2.0794415416798357,0.6931471805599453,3.4339872044851463,6.878326468291325,9.75091895389152,7.749753406274437,4.0943445622221,5.262690188904886,0.6931471805599453,1.0986122886681098,2.0,6.456769655572163,7.429520842786462,6.042632833682381,8.0,2007.0,3.044522437723423,1.791759469228055,6.320768294250582
test,835,8.0,7.674617497364363,2.0,728.0,7.367077059881012,2.0,2007.0,2007.0,2008.0,2.0794415416798357,0.6931471805599453,5.910796644040527,6.1779441140506,9.720765915720834,7.367077059881012,4.90527477843843,6.182084906716632,0.6931471805599453,0.0,3.0,7.367077059881012,3.044522437723423,6.3473892096560105,6.0,2007.0,4.110873864173311,1.791759469228055,5.673323267171493
test,836,8.0,7.650168700845001,3.0,786.0,6.8658910748834385,2.0,2007.0,2007.0,2007.0,2.1972245773362196,1.0986122886681098,4.653960350157523,4.795790545596741,9.18091156128537,6.823286122355687,4.418840607796598,5.153291594497779,0.6931471805599453,0.6931471805599453,3.0,4.948759890378168,6.658011045870748,7.04141166379481,9.0,2007.0,4.110873864173311,1.791759469228055,5.673323267171493
test,837,9.0,7.497207223203318,3.0,843.0,7.497207223203318,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.6931471805599453,4.663439094112067,6.236369590203704,9.519000850813155,7.497207223203318,4.553876891600541,5.0689042022202315,0.6931471805599453,0.0,3.0,7.497207223203318,6.306275286948016,5.768320995793772,6.0,2007.0,3.044522437723423,1.791759469228055,5.771441123130016
test,838,8.0,7.9919305198524775,3.0,916.0,7.449498005382849,2.0,2004.0,2004.0,2004.0,2.4849066497880004,0.6931471805599453,3.9318256327243257,6.220590170099739,9.478074806618269,7.442492722794441,4.605170185988092,5.272999558563747,0.6931471805599453,0.0,5.0,7.442492722794441,4.007333185232471,7.122059881629142,8.0,2007.0,4.110873864173311,1.791759469228055,5.662960480135946
test,839,8.0,7.777373602657861,3.0,818.0,7.1049654482698426,2.0,2003.0,2003.0,2003.0,2.0794415416798357,0.6931471805599453,5.43372200355424,5.638354669333745,9.566475170062406,7.183870715062453,4.709530201312334,5.262690188904886,0.6931471805599453,0.6931471805599453,3.0,5.940171252720432,6.844815479208263,7.063903961472068,1.0,2007.0,4.110873864173311,1.791759469228055,5.926926025970411
test,840,8.0,7.506042178518122,3.0,774.0,6.79794041297493,2.0,2007.0,2007.0,2007.0,2.1972245773362196,0.6931471805599453,4.653960350157523,5.5093883366279774,9.438988743924838,6.79794041297493,4.23410650459726,5.2832037287379885,0.6931471805599453,0.6931471805599453,3.0,5.424950017481403,6.507277712385012,6.828712071641684,8.0,2007.0,4.110873864173311,1.791759469228055,5.517452896464707
test,841,7.0,7.387090235656757,3.0,878.0,7.387090235656757,2.0,2005.0,2005.0,2006.0,2.0794415416798357,0.0,3.6635616461296463,5.351858133476067,9.203013596589722,7.387090235656757,4.2626798770413155,4.61512051684126,0.0,0.6931471805599453,3.0,6.07993319509559,7.072421900537371,5.262690188904886,5.0,2007.0,3.044522437723423,1.791759469228055,5.464374030875956
test,842,8.0,7.451241684987676,2.0,554.0,7.451241684987676,2.0,2005.0,2005.0,2005.0,2.0794415416798357,0.0,3.332204510175204,5.351858133476067,9.132919225007598,7.451241684987676,4.276666119016055,5.1298987149230735,0.0,0.6931471805599453,3.0,7.3796321526095525,4.787491742782046,5.262690188904886,1.0,2007.0,3.044522437723423,1.791759469228055,5.663272931317991
test,843,8.0,7.511524648390866,3.0,876.0,7.1693500166706,2.0,2006.0,2006.0,2007.0,2.0794415416798357,0.0,3.713572066704308,5.497168225293202,9.281078386481525,7.1693500166706,4.532599493153256,4.795790545596741,0.6931471805599453,0.0,3.0,7.1693500166706,5.262690188904886,6.274762021241939,2.0,2007.0,4.110873864173311,1.791759469228055,5.60947179518496
test,844,6.0,7.172424577124845,2.0,631.0,7.172424577124845,1.0,2005.0,2005.0,2006.0,1.791759469228055,0.6931471805599453,3.9318256327243257,5.209486152841421,8.269244521183056,7.172424577124845,3.5553480614894135,4.709530201312334,0.6931471805599453,0.6931471805599453,1.0,6.07993319509559,6.7650389767805414,5.225746673713202,8.0,2007.0,4.795790545596741,1.791759469228055,5.080751978313505
test,845,6.0,7.172424577124845,2.0,631.0,7.172424577124845,1.0,2005.0,2005.0,2006.0,1.791759469228055,0.6931471805599453,3.9318256327243257,5.209486152841421,8.269756947532983,7.172424577124845,3.5553480614894135,4.709530201312334,0.6931471805599453,0.6931471805599453,1.0,5.60947179518496,6.93828448401696,5.342334251964811,5.0,2007.0,4.795790545596741,1.791759469228055,5.376203905205108
test,846,6.0,7.217443431696533,2.0,460.0,7.217443431696533,2.0,2005.0,2005.0,2006.0,1.9459101490553132,0.6931471805599453,3.367295829986474,5.54907608489522,8.746716349694486,7.217443431696533,3.7376696182833684,5.262690188904886,0.0,0.6931471805599453,2.0,6.398594934535208,6.637258031284457,5.43372200355424,6.0,2007.0,4.795790545596741,1.791759469228055,5.459585514144159
test,847,8.0,7.349230824613334,2.0,627.0,7.349230824613334,2.0,2006.0,2006.0,2006.0,1.9459101490553132,0.6931471805599453,4.30406509320417,4.6913478822291435,8.431853144249223,7.349230824613334,3.5553480614894135,5.056245805348308,0.0,0.0,2.0,7.333676395657684,3.2188758248682006,5.703782474656201,5.0,2007.0,4.795790545596741,1.791759469228055,5.187385805840755
test,848,9.0,7.363913501405819,2.0,564.0,7.363913501405819,2.0,2005.0,2005.0,2005.0,1.9459101490553132,0.6931471805599453,3.6888794541139363,5.978885764901122,8.967249182852276,7.363913501405819,3.8918202981106265,5.318119993844216,0.0,0.6931471805599453,2.0,6.593044534142437,6.744059186311348,5.5053315359323625,5.0,2007.0,4.795790545596741,1.791759469228055,5.652489180268651
test,849,8.0,7.1891677384203225,2.0,550.0,7.1891677384203225,2.0,2006.0,2006.0,2006.0,1.9459101490553132,0.6931471805599453,3.6635616461296463,5.176149732573829,8.738895704934043,7.1891677384203225,3.8918202981106265,5.342334251964811,0.0,0.0,2.0,7.170888478512505,3.2188758248682006,5.484796933490655,9.0,2007.0,4.795790545596741,1.791759469228055,5.295814236329918
test,850,7.0,7.2485040723706105,2.0,478.0,7.2485040723706105,2.0,2003.0,2003.0,2003.0,1.9459101490553132,0.6931471805599453,3.6109179126442243,5.4638318050256105,8.084254106307318,7.2485040723706105,3.8918202981106265,4.919980925828125,0.0,0.6931471805599453,2.0,6.0063531596017325,6.90875477931522,5.198497031265826,3.0,2007.0,4.795790545596741,1.791759469228055,5.620292164157176
test,851,6.0,7.311218384419629,2.0,572.0,6.645090969505644,3.0,2007.0,2007.0,2007.0,2.0794415416798357,0.0,4.770684624465665,2.70805020110221,9.668461179310146,6.645090969505644,4.0943445622221,4.61512051684126,0.0,0.0,3.0,6.645090969505644,2.833213344056216,6.591673732008658,5.0,2007.0,4.110873864173311,1.791759469228055,5.081404364984463
test,852,6.0,7.337587743538596,2.0,400.0,6.645090969505644,2.0,2005.0,2005.0,2006.0,1.9459101490553132,0.6931471805599453,3.6635616461296463,2.70805020110221,9.233861567017529,6.645090969505644,4.189654742026425,4.61512051684126,0.6931471805599453,0.0,3.0,6.645090969505644,2.833213344056216,6.645090969505644,6.0,2007.0,4.110873864173311,1.791759469228055,5.123963979403259
test,853,7.0,7.285506548522785,2.0,454.0,6.411818267709897,2.0,2006.0,2007.0,2007.0,1.9459101490553132,0.0,3.5263605246161616,3.8066624897703196,9.488350824731233,6.411818267709897,4.07753744390572,4.61512051684126,0.0,0.0,3.0,6.411818267709897,4.30406509320417,6.7464121285733745,5.0,2007.0,4.110873864173311,1.791759469228055,5.25227342804663
test,854,6.0,7.310550158534422,2.0,440.0,6.6052979209482015,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.6931471805599453,3.4339872044851463,4.31748811353631,9.089076284483143,6.6052979209482015,4.143134726391533,4.61512051684126,0.6931471805599453,0.0,3.0,6.6052979209482015,5.501258210544727,6.630683385642372,3.0,2007.0,4.110873864173311,1.791759469228055,5.192401140956488
test,855,6.0,7.465655310134056,3.0,350.0,6.54965074223381,2.0,2006.0,2007.0,2007.0,1.9459101490553132,0.6931471805599453,3.5553480614894135,5.3612921657094255,9.18296917518005,6.54965074223381,4.1588830833596715,4.61512051684126,0.6931471805599453,0.6931471805599453,3.0,6.54965074223381,5.560681631015528,6.955592608396297,6.0,2007.0,4.110873864173311,1.791759469228055,5.2390980068880655
test,856,6.0,7.190676034332207,2.0,388.0,7.190676034332207,2.0,2005.0,2005.0,2005.0,1.9459101490553132,0.0,3.1780538303479458,5.14166355650266,9.41058370340406,7.190676034332207,4.48863636973214,4.795790545596741,0.0,0.6931471805599453,3.0,6.013715156042802,6.823286122355687,5.484796933490655,6.0,2007.0,3.044522437723423,1.791759469228055,5.337057194863967
test,857,6.0,7.316548177182976,2.0,440.0,6.6240652277998935,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.0,3.4965075614664802,3.1354942159291497,9.015541293671115,6.6240652277998935,4.290459441148391,4.61512051684126,0.6931471805599453,0.0,3.0,6.6240652277998935,4.812184355372417,6.6240652277998935,12.0,2007.0,4.110873864173311,1.791759469228055,5.198497031265826
test,858,7.0,7.284134806195205,2.0,400.0,6.591673732008658,2.0,2007.0,2007.0,2007.0,2.0794415416798357,0.0,3.2188758248682006,2.833213344056216,8.950792138768174,6.591673732008658,4.174387269895637,4.61512051684126,0.6931471805599453,0.0,3.0,6.591673732008658,3.2188758248682006,6.591673732008658,7.0,2007.0,4.110873864173311,1.791759469228055,5.117993812416755
test,859,7.0,7.138073034044347,2.0,462.0,7.138073034044347,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.0,3.828641396489095,3.970291913552122,8.948715833843691,7.1284959456800365,4.174387269895637,5.262690188904886,0.0,0.0,3.0,7.1284959456800365,5.638354669333745,5.484796933490655,8.0,2007.0,3.044522437723423,1.9459101490553132,5.4638318050256105
test,860,8.0,7.371489295214277,3.0,630.0,7.371489295214277,2.0,2003.0,2003.0,2003.0,2.0794415416798357,0.6931471805599453,3.044522437723423,4.290459441148391,8.19478163844336,7.249215057114389,4.23410650459726,4.969813299576001,0.0,0.6931471805599453,2.0,5.777652323222656,6.98933526597456,5.53338948872752,11.0,2007.0,4.795790545596741,1.791759469228055,5.5254529391317835
test,861,7.0,7.144407180321139,2.0,388.0,7.144407180321139,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.6931471805599453,2.833213344056216,2.833213344056216,8.219056661060598,7.144407180321139,3.9889840465642745,4.61512051684126,0.0,0.0,2.0,7.144407180321139,2.833213344056216,4.709530201312334,8.0,2007.0,3.044522437723423,1.791759469228055,5.161924741642482
test,862,7.0,7.02108396428914,2.0,437.0,7.02108396428914,2.0,2004.0,2004.0,2005.0,1.791759469228055,0.0,3.2188758248682006,6.093569770045136,9.694000327669404,6.728628613084702,4.189654742026425,4.61512051684126,0.0,0.6931471805599453,2.0,4.04305126783455,6.659293919683638,5.484796933490655,4.0,2007.0,4.394449154672439,1.791759469228055,4.879006851617819
test,863,7.0,7.226209010100671,2.0,400.0,6.61338421837956,2.0,2004.0,2004.0,2004.0,2.1972245773362196,0.6931471805599453,4.890349128221754,4.919980925828125,9.313348122050412,5.953243334287785,4.477336814478207,4.61512051684126,0.6931471805599453,0.6931471805599453,3.0,5.262690188904886,5.262690188904886,6.447305862541213,6.0,2007.0,4.394449154672439,1.791759469228055,5.290789100127245
test,864,7.0,7.330405211844402,2.0,534.0,7.330405211844402,2.0,2006.0,2006.0,2006.0,1.9459101490553132,0.6931471805599453,2.9444389791664403,6.234410725718371,9.299906815335225,7.32052696227274,4.0943445622221,4.61512051684126,0.6931471805599453,0.0,3.0,7.32052696227274,5.631211781821365,5.342334251964811,4.0,2007.0,3.044522437723423,1.791759469228055,5.4680601411351315
test,865,7.0,7.240649694255466,2.0,400.0,6.626717749249025,2.0,2003.0,2003.0,2003.0,2.0794415416798357,0.6931471805599453,3.295836866004329,3.6635616461296463,9.388570235866881,5.953243334287785,4.23410650459726,4.61512051684126,0.6931471805599453,0.0,3.0,5.953243334287785,4.736198448394496,6.46302945692067,10.0,2007.0,4.394449154672439,1.791759469228055,5.198497031265826
test,866,7.0,7.575071699507561,2.0,434.0,6.742880635791903,2.0,2003.0,2003.0,2003.0,2.1972245773362196,0.6931471805599453,3.8918202981106265,2.833213344056216,8.971575439759016,6.742880635791903,4.1588830833596715,5.58724865840025,0.6931471805599453,0.0,4.0,6.742880635791903,5.5254529391317835,7.004881989712859,7.0,2007.0,4.110873864173311,1.791759469228055,5.302807271820889
test,867,7.0,7.59890045687141,2.0,435.0,6.762729506931879,2.0,2002.0,2002.0,2002.0,2.1972245773362196,0.6931471805599453,3.8918202981106265,5.945420608606575,9.075779878580487,6.75110146893676,4.23410650459726,5.579729825986222,0.6931471805599453,0.0,4.0,5.638354669333745,6.354370040797351,7.0317412587631285,7.0,2007.0,4.110873864173311,1.791759469228055,5.31762967758041
test,868,6.0,7.43307534889858,2.0,442.0,6.846943139585379,2.0,2000.0,2000.0,2000.0,2.0794415416798357,0.6931471805599453,3.9318256327243257,4.727387818712341,9.157783121237507,6.82001636467413,4.07753744390572,6.1463292576688975,0.6931471805599453,0.6931471805599453,3.0,5.981414211254481,6.255750041753367,6.621405651764134,6.0,2007.0,4.110873864173311,1.791759469228055,5.233778845410465
test,869,6.0,7.405495663199472,2.0,460.0,6.8690144506657065,2.0,1999.0,1999.0,2000.0,2.0794415416798357,0.6931471805599453,3.7612001156935624,5.8888779583328805,9.174713194333032,6.848005274576363,4.0943445622221,6.133398042996649,0.6931471805599453,0.0,3.0,6.848005274576363,5.6240175061873385,6.52795791762255,5.0,2007.0,4.110873864173311,1.791759469228055,5.170483995038151
test,870,8.0,7.844632644464681,3.0,925.0,7.484368643286131,2.0,1997.0,1998.0,1998.0,2.1972245773362196,1.0986122886681098,4.127134385045092,6.246106765481563,9.408535277926427,7.484368643286131,4.61512051684126,4.343805421853684,0.6931471805599453,0.6931471805599453,4.0,6.395261598115449,7.074963197966044,6.650279048587422,6.0,2007.0,4.110873864173311,1.791759469228055,5.936216072877503
test,871,9.0,8.0323601479245,3.0,806.0,7.421775793644647,2.0,1998.0,1998.0,1998.0,2.302585092994046,0.6931471805599453,4.477336814478207,6.0473721790462776,9.264639145383562,7.25063551189868,4.499809670330265,4.6913478822291435,0.6931471805599453,0.6931471805599453,4.0,6.602587892189336,6.511745329644728,7.249925536717988,7.0,2007.0,4.110873864173311,1.791759469228055,6.049733455231958
test,872,8.0,7.8567067930958405,3.0,758.0,7.252762418053187,2.0,1998.0,1998.0,1999.0,2.302585092994046,0.6931471805599453,4.110873864173311,5.986452005284438,9.305923241869912,7.237059026124737,4.31748811353631,5.659482215759621,0.6931471805599453,0.6931471805599453,4.0,5.834810737062605,6.955592608396297,7.066466970136958,1.0,2007.0,4.110873864173311,1.791759469228055,5.749392985908253
test,873,7.0,7.777373602657861,3.0,600.0,7.011213987350367,2.0,1998.0,1998.0,1998.0,2.1972245773362196,0.6931471805599453,3.6635616461296463,5.62040086571715,9.286467732363734,6.9726062513017535,4.430816798843313,4.795790545596741,0.6931471805599453,0.0,4.0,6.9726062513017535,5.934894195619588,7.15305163493748,5.0,2007.0,4.110873864173311,1.791759469228055,5.4359030295006
test,874,8.0,7.697575346802343,2.0,517.0,7.00850518208228,2.0,1992.0,1992.0,1993.0,2.302585092994046,0.6931471805599453,4.189654742026425,5.736572297479192,9.372714290960442,7.00850518208228,4.48863636973214,5.993961427306569,0.6931471805599453,0.6931471805599453,4.0,6.647688373563329,5.817111159963204,7.001245622069476,9.0,2007.0,4.110873864173311,1.791759469228055,5.484796933490655
test,875,8.0,7.839525581704678,3.0,933.0,7.197435354096591,2.0,1996.0,1996.0,1997.0,2.1972245773362196,0.6931471805599453,4.532599493153256,6.267200548541362,9.109967397829395,7.189922170745808,4.418840607796598,5.293304824724492,0.6931471805599453,0.0,4.0,4.61512051684126,7.111512116496157,7.093404625868766,5.0,2007.0,4.110873864173311,1.791759469228055,5.594711379601839
test,876,7.0,7.222566018822171,2.0,605.0,7.222566018822171,2.0,2007.0,2007.0,2007.0,1.791759469228055,0.0,5.318119993844216,5.476463551931511,9.201400530406708,7.222566018822171,4.330733340286331,4.532599493153256,0.0,0.0,3.0,7.222566018822171,5.645446897643238,5.733341276897746,9.0,2007.0,3.044522437723423,1.9459101490553132,5.402677381872279
test,877,8.0,7.341483852363161,3.0,852.0,7.341483852363161,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.6931471805599453,4.709530201312334,5.10594547390058,9.378478484253662,7.341483852363161,4.5217885770490405,5.1298987149230735,0.0,0.6931471805599453,3.0,5.777652323222656,7.107425474110705,5.484796933490655,7.0,2007.0,3.044522437723423,1.791759469228055,5.7120812774708964
test,878,8.0,7.336285660021297,2.0,484.0,7.336285660021297,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.6931471805599453,3.8501476017100584,5.517452896464707,9.269834943761822,7.329749689041512,4.343805421853684,5.1298987149230735,0.0,0.0,3.0,7.311218384419629,3.367295829986474,5.768320995793772,1.0,2007.0,3.044522437723423,1.791759469228055,5.491001710377538
test,879,10.0,7.584264818389059,3.0,1092.0,7.584264818389059,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.6931471805599453,3.970291913552122,6.626717749249025,9.416703923250376,7.584264818389059,4.59511985013459,4.343805421853684,0.0,0.6931471805599453,1.0,5.978885764901122,7.360739903058278,5.983936280687191,10.0,2007.0,3.044522437723423,1.791759469228055,6.16541785423142
test,880,7.0,7.332369205929062,2.0,480.0,7.332369205929062,3.0,2007.0,2007.0,2007.0,1.9459101490553132,0.6931471805599453,5.43372200355424,4.859812404361672,9.20693457884135,7.332369205929062,4.454347296253507,5.093750200806762,1.0986122886681098,0.0,3.0,7.332369205929062,4.653960350157523,5.225746673713202,9.0,2007.0,3.044522437723423,1.791759469228055,5.383747076695207
test,881,8.0,7.338888133838879,2.0,484.0,7.338888133838879,2.0,2005.0,2005.0,2005.0,2.0794415416798357,0.0,3.713572066704308,5.003946305945459,9.087946723762116,7.338888133838879,4.31748811353631,4.990432586778736,0.0,0.6931471805599453,3.0,6.646390514847729,6.646390514847729,5.342334251964811,12.0,2007.0,3.044522437723423,1.791759469228055,5.564520407322694
test,882,7.0,7.317876198626496,2.0,672.0,7.317876198626496,2.0,2005.0,2005.0,2006.0,2.0794415416798357,0.6931471805599453,3.58351893845611,4.969813299576001,9.018210874191142,7.3098814858247865,4.2626798770413155,5.262690188904886,0.0,0.6931471805599453,3.0,6.57507584059962,6.658011045870748,5.41610040220442,4.0,2007.0,3.044522437723423,1.791759469228055,5.3748153375207615
test,883,7.0,7.589841512182657,3.0,574.0,6.890609120147166,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.0,3.9889840465642745,5.4510384535657,9.17014318222477,6.890609120147166,4.2626798770413155,5.484796933490655,0.6931471805599453,0.0,3.0,6.890609120147166,4.343805421853684,6.903747257584598,7.0,2007.0,4.110873864173311,1.791759469228055,5.455321115357702
test,884,8.0,7.5126175446745105,3.0,859.0,7.172424577124845,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.0,3.713572066704308,6.0844994130751715,9.080117784926209,7.172424577124845,4.330733340286331,4.61512051684126,0.6931471805599453,0.0,3.0,7.172424577124845,5.579729825986222,6.270988431858299,3.0,2007.0,4.110873864173311,1.791759469228055,5.420534999272286
test,885,8.0,7.199678345691172,2.0,598.0,7.199678345691172,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.0,4.955827057601261,4.859812404361672,9.0642735958414,7.199678345691172,4.290459441148391,4.61512051684126,0.0,0.0,3.0,7.181591944611865,3.2188758248682006,5.484796933490655,11.0,2007.0,3.044522437723423,1.791759469228055,5.1647859739235145
test,886,7.0,7.197435354096591,2.0,575.0,7.197435354096591,2.0,2006.0,2007.0,2007.0,1.9459101490553132,0.0,5.351858133476067,5.093750200806762,9.105090961257085,7.197435354096591,4.330733340286331,4.574710978503383,0.0,0.0,3.0,7.197435354096591,5.75890177387728,5.342334251964811,6.0,2007.0,3.044522437723423,1.791759469228055,5.25227342804663
test,887,8.0,7.491645473605133,2.0,590.0,6.799055862058796,2.0,2007.0,2007.0,2007.0,2.1972245773362196,0.0,4.574710978503383,4.672828834461906,9.0642735958414,6.799055862058796,4.290459441148391,5.220355825078324,0.6931471805599453,0.0,3.0,6.304448802421981,5.860786223465865,6.799055862058796,11.0,2007.0,4.110873864173311,1.791759469228055,5.420534999272286
test,888,5.0,7.370860166536716,2.0,561.0,6.587550014824796,3.0,2007.0,2007.0,2007.0,2.1972245773362196,0.0,4.394449154672439,5.262690188904886,9.250714266114455,6.587550014824796,4.406719247264253,4.795790545596741,0.0,0.0,3.0,6.587550014824796,5.703782474656201,6.761572768804055,7.0,2007.0,4.110873864173311,1.791759469228055,5.252011613671526
test,889,8.0,7.53955882930103,3.0,880.0,6.862757913051401,2.0,2007.0,2007.0,2007.0,2.1972245773362196,0.6931471805599453,4.852030263919617,6.09807428216624,9.410665553209713,6.862757913051401,4.727387818712341,5.1298987149230735,0.6931471805599453,0.6931471805599453,3.0,5.351858133476067,6.61472560020376,6.8308742346461795,12.0,2007.0,4.110873864173311,1.791759469228055,5.655991810819852
test,890,8.0,7.368339686311381,2.0,594.0,7.368339686311381,2.0,2007.0,2007.0,2007.0,1.9459101490553132,0.6931471805599453,5.54907608489522,5.429345628954441,9.25349564229011,7.362010551259734,4.442651256490317,6.025865973825314,0.0,0.0,2.0,7.362010551259734,5.953243334287785,5.60947179518496,5.0,2007.0,3.044522437723423,1.791759469228055,5.524257005164247
test,891,8.0,7.430114138561801,3.0,658.0,7.430114138561801,2.0,2006.0,2006.0,2006.0,1.791759469228055,0.6931471805599453,4.1588830833596715,5.700443573390687,9.377971213360134,7.430114138561801,4.61512051684126,4.727387818712341,0.0,0.0,2.0,7.430114138561801,5.53338948872752,5.777652323222656,4.0,2007.0,3.044522437723423,1.791759469228055,5.617861412148562
test,892,6.0,7.8013913202914855,3.0,744.0,7.055312843339752,2.0,2004.0,2004.0,2004.0,2.302585092994046,0.6931471805599453,4.852030263919617,5.869296913133774,9.271059107010888,7.055312843339752,4.454347296253507,5.267858159063328,0.6931471805599453,0.0,4.0,7.055312843339752,5.262690188904886,7.1592919047975645,6.0,2007.0,4.110873864173311,1.791759469228055,5.518769298703258
test,893,6.0,7.00397413672268,0.0,0.0,7.00397413672268,1.0,2006.0,2006.0,2007.0,1.9459101490553132,0.0,4.919980925828125,5.54907608489522,8.922791623969637,7.00397413672268,4.1588830833596715,4.61512051684126,0.6931471805599453,0.0,3.0,7.00397413672268,4.343805421853684,5.342334251964811,6.0,2007.0,3.044522437723423,1.791759469228055,4.844187086458591
test,894,7.0,7.042286171939743,0.0,0.0,7.042286171939743,1.0,2006.0,2006.0,2006.0,1.791759469228055,0.0,4.02535169073515,3.4965075614664802,8.922791623969637,7.042286171939743,4.1588830833596715,3.8918202981106265,0.6931471805599453,0.0,3.0,7.042286171939743,4.976733742420574,5.225746673713202,10.0,2007.0,3.044522437723423,1.791759469228055,4.990432586778736
test,895,5.0,6.9985096422506015,2.0,576.0,6.9985096422506015,1.0,2003.0,2004.0,2004.0,1.9459101490553132,0.0,5.049856007249537,4.844187086458591,9.429556219952412,6.9985096422506015,4.110873864173311,5.673323267171493,0.0,0.6931471805599453,3.0,5.902633333401366,6.593044534142437,4.709530201312334,5.0,2007.0,3.044522437723423,1.791759469228055,5.247024072160486
test,896,7.0,7.304515946460155,2.0,566.0,7.304515946460155,2.0,2006.0,2006.0,2006.0,2.0794415416798357,0.0,3.4965075614664802,5.14166355650266,8.914894908906568,7.2875606403097235,4.189654742026425,4.976733742420574,0.0,0.0,3.0,7.2875606403097235,5.204006687076795,5.484796933490655,6.0,2007.0,3.044522437723423,1.791759469228055,5.3230099791384085
test,897,6.0,7.507141079727608,2.0,492.0,6.825460036255307,2.0,1993.0,1993.0,1997.0,2.0794415416798357,0.0,4.454347296253507,6.342121418721152,9.359966545931995,6.762729506931879,4.23410650459726,4.976733742420574,0.6931471805599453,0.0,3.0,5.953243334287785,6.175867270105761,6.803505257608338,5.0,2007.0,4.110873864173311,1.791759469228055,5.176149732573829
test,898,6.0,7.144407180321139,1.0,283.0,6.447305862541213,1.0,1980.0,1980.0,1980.0,1.791759469228055,1.0986122886681098,4.48863636973214,4.795790545596741,8.98882050177807,6.447305862541213,3.9318256327243257,5.831882477283517,0.6931471805599453,0.0,2.0,6.447305862541213,5.093750200806762,6.456769655572163,7.0,2007.0,5.081404364984463,1.791759469228055,4.812184355372417
test,899,5.0,6.796823718274855,1.0,308.0,6.796823718274855,1.0,1977.0,1979.0,1977.0,1.791759469228055,0.0,4.61512051684126,4.976733742420574,8.746080217357513,6.796823718274855,4.174387269895637,5.262690188904886,0.0,0.6931471805599453,2.0,6.0063531596017325,4.9344739331306915,5.484796933490655,3.0,2007.0,3.044522437723423,1.791759469228055,4.791649752930709
test,900,5.0,6.947937068614969,2.0,686.0,6.947937068614969,1.0,1968.0,1991.0,1968.0,1.791759469228055,0.0,4.30406509320417,5.1647859739235145,8.919586920999915,6.947937068614969,4.442651256490317,5.241747015059643,0.6931471805599453,0.6931471805599453,3.0,5.43372200355424,6.70073110954781,5.225746673713202,6.0,2007.0,3.044522437723423,2.0794415416798357,5.198497031265826
test,901,7.0,7.825644732219989,2.0,564.0,7.148345743900068,2.0,1990.0,1990.0,1990.0,2.0794415416798357,0.6931471805599453,4.605170185988092,5.60947179518496,9.879348536682802,7.1098794630722715,4.23410650459726,4.394449154672439,0.6931471805599453,0.6931471805599453,3.0,6.208590026096629,6.590301048196686,7.117205503164344,2.0,2007.0,4.110873864173311,1.791759469228055,5.545177444479562
